"url","Link","Area","CostPerYear","ClosestSubway","SubwayDistance","City","City_link","Region","District","Subway","Street","Building","Address"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 104 м² за 199 992 руб./мес.","Своб. назнач. 104 м² за 199 992 руб./мес.","23 076 руб. за м² в год","Багратионовская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Филевский парк","м. Багратионовская","Барклая улица","12","Москва; р-н Филевский парк; Барклая улица; 12"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 98 м² за 219 912 руб./мес.","Своб. назнач. 98 м² за 219 912 руб./мес.","26 928 руб. за м² в год","Шоссе Энтузиастов","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Перово","м. Шоссе Энтузиастов","шоссе Энтузиастов","48/1","Москва; р-н Перово; шоссе Энтузиастов; 48/1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 180 м² за 239 040 руб./мес.","Своб. назнач. 180 м² за 239 040 руб./мес.","15 936 руб. за м² в год","Новые Черемушки","22; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Ломоносовский","м. Новые Черемушки","Ленинский проспект","89","Москва; р-н Ломоносовский; Ленинский проспект; 89"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 324 м² за 274 975 руб./мес.","Своб. назнач. 324 м² за 274 975 руб./мес.","10 200 руб. за м² в год","Черкизовская","15; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Гольяново","м. Черкизовская","Щелковское шоссе","21К2","Москва; р-н Гольяново; Щелковское шоссе; 21К2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 324 м² за 274 975 руб./мес.","Своб. назнач. 324 м² за 274 975 руб./мес.","10 200 руб. за м² в год","Черкизовская","15; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Гольяново","м. Черкизовская","Щелковское шоссе","21К2","Москва; р-н Гольяново; Щелковское шоссе; 21К2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 316 м² за 299 884 руб./мес.","Своб. назнач. 316 м² за 299 884 руб./мес.","11 388 руб. за м² в год","Речной вокзал","15; минут; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗелАО","р-н Савёлки","м. Речной вокзал","Зеленоград","мкр. 6-й","Москва; р-н Савёлки; Зеленоград; мкр. 6-й; к602"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 310 м² за 310 000 руб./мес.","Своб. назнач. 310 м² за 310 000 руб./мес.","12 000 руб. за м² в год","Каховская","9; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Зюзино","м. Каховская","улица Каховка","6","Москва; р-н Зюзино; улица Каховка; 6"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 168 м² за 344 675 руб./мес.","Своб. назнач. 168 м² за 344 675 руб./мес.","24 624 руб. за м² в год","Фрунзенская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Хамовники","м. Фрунзенская","Комсомольский проспект","29","Москва; р-н Хамовники; Комсомольский проспект; 29"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 112 м² за 499 968 руб./мес.","Своб. назнач. 112 м² за 499 968 руб./мес.","53 568 руб. за м² в год","Улица 1905 года","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Пресненский","м. Улица 1905 года","Звенигородское шоссе","18/20к1","Москва; р-н Пресненский; Звенигородское шоссе; 18/20к1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 52 м² за 530 036 руб./мес.","Своб. назнач. 52 м² за 530 036 руб./мес.","122 316 руб. за м² в год","Белорусская","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Беговой","м. Белорусская","Ленинградский проспект","4/2","Москва; р-н Беговой; Ленинградский проспект; 4/2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 286 м² за 549 597 руб./мес.","Своб. назнач. 286 м² за 549 597 руб./мес.","23 060 руб. за м² в год","ЦСКА","11; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Хорошевский","м. ЦСКА","Ходынский бульвар","20А","Москва; р-н Хорошевский; Ходынский бульвар; 20А"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 267 м² за 577 850 руб./мес.","Своб. назнач. 267 м² за 577 850 руб./мес.","26 000 руб. за м² в год","Красные ворота","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Красные ворота","Садовая-Черногрязская улица","16-18С1","Москва; р-н Басманный; Садовая-Черногрязская улица; 16-18С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. от 130 м² до 328 м² от 237 250 руб./мес.","Своб. назнач. от 130 м² до 328 м² от 237 250 руб./мес.","21 900 руб. за м² в год","Дубровка","8; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Южнопортовый","м. Дубровка","улица 1-я Машиностроения","10","Москва; р-н Южнопортовый; улица 1-я Машиностроения; 10"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=15&region=1","Своб. назнач. 136 м² за 649 990 руб./мес.","Своб. назнач. 136 м² за 649 990 руб./мес.","57 352 руб. за м² в год","Фрунзенская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Хамовники","м. Фрунзенская","улица Ефремова","10с1к4/1","Москва; р-н Хамовники; улица Ефремова; 10с1к4/1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=16&region=1","Своб. назнач. от 70 м² до 140 м² от 350 000 руб./мес.","Своб. назнач. от 70 м² до 140 м² от 350 000 руб./мес.","60 000 руб. за м² в год","Аэропорт","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Аэропорт","м. Аэропорт","Планетная улица","45","Москва; р-н Аэропорт; Планетная улица; 45"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=16&region=1","Своб. назнач. 417 м² за 749 975 руб./мес.","Своб. назнач. 417 м² за 749 975 руб./мес.","21 582 руб. за м² в год","Рязанский проспект","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Рязанский","м. Рязанский проспект","Рязанский проспект","34К2","Москва; р-н Рязанский; Рязанский проспект; 34К2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=16&region=1","Своб. назнач. от 100 м² до 345 м² от 246 200 руб./мес.","Своб. назнач. от 100 м² до 345 м² от 246 200 руб./мес.","29 544 руб. за м² в год","Петровский Парк","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Беговой","м. Петровский Парк","Ленинградский проспект","35","Москва; р-н Беговой; Ленинградский проспект; 35"
